location_key,date,wikidata_id,country_name,new_confirmed,new_deceased,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index
BS,2020-02-13,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-14,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-15,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-16,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-17,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-18,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-19,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-20,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-21,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-22,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-23,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-24,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-25,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-26,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
BS,2020-02-27,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-02-28,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-02-29,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-01,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-02,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-03,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-04,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-05,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-06,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-07,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-08,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-09,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-10,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-11,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-12,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-13,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
BS,2020-03-14,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.11
BS,2020-03-15,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.11
BS,2020-03-16,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22
BS,2020-03-17,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22
BS,2020-03-18,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22
BS,2020-03-19,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.22
BS,2020-03-20,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,74.07
BS,2020-03-21,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,74.07
BS,2020-03-22,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,74.07
BS,2020-03-23,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,74.07
BS,2020-03-24,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-25,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-26,Q778,Bahamas,4.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-27,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-28,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-29,Q778,Bahamas,4.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-30,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-03-31,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-01,Q778,Bahamas,6.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-02,Q778,Bahamas,3.0,2.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-03,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-04,Q778,Bahamas,4.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-05,Q778,Bahamas,1.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-06,Q778,Bahamas,4.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-07,Q778,Bahamas,3.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-08,Q778,Bahamas,4.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-09,Q778,Bahamas,1.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-10,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-11,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-12,Q778,Bahamas,5.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-13,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-14,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-15,Q778,Bahamas,4.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-16,Q778,Bahamas,1.0,1.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-17,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-18,Q778,Bahamas,4.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-19,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-20,Q778,Bahamas,4.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-21,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-22,Q778,Bahamas,5.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-23,Q778,Bahamas,2.0,2.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-24,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-25,Q778,Bahamas,6.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-26,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-27,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-28,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-29,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-04-30,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-01,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-02,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-03,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-04,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-05,Q778,Bahamas,5.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-06,Q778,Bahamas,3.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-07,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-08,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-09,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-10,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-11,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-12,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-13,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-14,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-15,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-16,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-17,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-18,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-19,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-20,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-21,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-22,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-23,Q778,Bahamas,3.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-24,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-25,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-26,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-27,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,96.3
BS,2020-05-28,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59
BS,2020-05-29,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59
BS,2020-05-30,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59
BS,2020-05-31,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,92.59
BS,2020-06-01,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-02,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-03,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-04,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-05,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-06,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-07,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-08,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-09,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-10,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-11,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-12,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-13,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-14,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-15,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-16,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-17,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-18,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-19,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-20,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-21,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,79.63
BS,2020-06-22,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-23,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-24,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-25,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-26,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-27,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-28,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-29,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-06-30,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,2.0,81.48
BS,2020-07-01,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-02,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-03,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-04,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-05,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-06,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-07,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-08,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-09,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-10,Q778,Bahamas,1.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-11,Q778,Bahamas,3.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-12,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-13,Q778,Bahamas,2.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-14,Q778,Bahamas,3.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-15,Q778,Bahamas,3.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-16,Q778,Bahamas,5.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-17,Q778,Bahamas,5.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-18,Q778,Bahamas,9.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-19,Q778,Bahamas,15.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,59.26
BS,2020-07-20,Q778,Bahamas,21.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,67.59
BS,2020-07-21,Q778,Bahamas,20.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,70.37
BS,2020-07-22,Q778,Bahamas,25.0,0.0,393248,25.0,-77.4,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,70.37
BS,2020-07-23,Q778,Bahamas,55.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,79.17
BS,2020-07-24,Q778,Bahamas,42.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,87.96
BS,2020-07-25,Q778,Bahamas,10.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,87.96
BS,2020-07-26,Q778,Bahamas,16.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,87.96
BS,2020-07-27,Q778,Bahamas,40.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,87.96
BS,2020-07-28,Q778,Bahamas,65.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
BS,2020-07-29,Q778,Bahamas,37.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
BS,2020-07-30,Q778,Bahamas,24.0,3.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
BS,2020-07-31,Q778,Bahamas,0.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
BS,2020-08-01,Q778,Bahamas,91.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
BS,2020-08-02,Q778,Bahamas,49.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
BS,2020-08-03,Q778,Bahamas,31.0,0.0,393248,25.0,-77.4,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,81.94
