location_key,date,wikidata_id,country_name,new_confirmed,new_deceased,population,latitude,longitude,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,contact_tracing,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RS,2020-01-01,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.194444,-4.583333,1.85,0.0,134.3025,-2.811111,88.876499
RS,2020-01-02,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.516667,3.877778,0.0,220.345,-3.005556,86.410904
RS,2020-01-03,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.222222,-7.361111,5.95,0.0,202.565,-5.505556,79.177795
RS,2020-01-04,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.905556,-6.3,2.438889,0.0,189.865,-4.272222,84.630278
RS,2020-01-05,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.338889,-2.4,1.877778,3.612444,326.813333,-1.866667,89.61099
RS,2020-01-06,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.483333,-6.283333,-0.7,2.286,323.426667,-5.833333,84.052447
RS,2020-01-07,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.794444,-9.355556,1.444444,0.0,309.88,-7.516667,81.5023
RS,2020-01-08,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.677778,-8.95,-0.133333,0.0,303.106667,-7.172222,83.698348
RS,2020-01-09,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.294444,-7.338889,4.322222,0.0,287.02,-5.188889,81.075404
RS,2020-01-10,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288889,-4.0,10.822222,0.0,263.313333,-3.727778,70.368093
RS,2020-01-11,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.627778,-4.016667,5.111111,0.0,253.153333,-2.35,88.252889
RS,2020-01-12,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.205556,-3.5,3.85,0.0,249.766667,-1.555556,90.702449
RS,2020-01-13,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,-4.677778,1.2,0.0,246.38,-2.961111,93.131453
RS,2020-01-14,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.888889,-3.888889,4.688889,0.0254,169.545,-2.55,89.265853
RS,2020-01-15,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088889,-3.972222,6.888889,0.0,215.9,-2.55,83.882327
RS,2020-01-16,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.472222,-4.194444,5.744444,0.0254,210.82,-3.133333,83.977151
RS,2020-01-17,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.516667,-3.833333,2.205556,0.0,210.82,-3.816667,87.916741
RS,2020-01-18,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.072222,-4.438889,2.722222,0.028222,204.046667,-4.683333,81.870509
RS,2020-01-19,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.888889,-3.038889,-0.788889,0.0,203.2,-2.783333,93.630591
RS,2020-01-20,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.705556,-3.088889,0.244444,0.254,203.2,-2.738889,92.710924
RS,2020-01-21,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.005556,-5.083333,1.066667,0.0508,294.64,-4.977778,82.191068
RS,2020-01-22,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,-1.3,-5.783333,5.905556,0.0,290.83,-6.511111,72.406798
RS,2020-01-23,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,-1.694444,-5.805556,2.5,0.0254,285.75,-4.722222,81.402302
RS,2020-01-24,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,-0.394444,-7.283333,8.061111,0.0,275.59,-6.933333,65.796209
RS,2020-01-25,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,1.966667,-3.994444,9.705556,0.0,260.35,-2.144444,75.100897
RS,2020-01-26,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,4.433333,-0.916667,11.15,0.0,234.95,1.838889,84.008245
RS,2020-01-27,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,3.083333,1.111111,5.283333,5.588,270.51,2.544444,96.292084
RS,2020-01-28,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,4.177778,0.155556,8.877778,2.8702,260.35,1.911111,85.778323
RS,2020-01-29,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,3.672222,-0.25,8.822222,7.874,354.33,1.855556,88.260502
RS,2020-01-30,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,0.233333,-3.116667,5.827778,2.060222,349.25,-1.866667,86.050854
RS,2020-01-31,Q403,Serbia,0.0,0.0,6963764,43.95,20.933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,3.177778,-3.483333,12.277778,0.1016,304.8,-1.805556,70.453089
